Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02,7.532590866088867,10.008999824523926,10.220999717712402,9.913000106811523,10.093000411987305,13500000
2015-01-05,7.412178993225098,9.848999977111816,10.081999778747559,9.84000015258789,10.006999969482422,15596000
2015-01-06,7.243597507476807,9.625,9.907999992370605,9.517999649047852,9.895000457763672,22194000
2015-01-07,7.439272403717041,9.885000228881836,9.939000129699707,9.652999877929688,9.704999923706055,30907000
2015-01-08,7.811044692993164,10.378999710083008,10.430000305175781,10.03600025177002,10.053000450134277,33265000
2015-01-09,7.894585609436035,10.489999771118164,10.579999923706055,10.258000373840332,10.446999549865723,23432000
2015-01-12,7.763634204864502,10.315999984741211,10.564000129699707,10.272000312805176,10.506999969482422,18692000
2015-01-13,7.719982147216797,10.258000373840332,10.73799991607666,10.17300033569336,10.378000259399414,24337000
2015-01-14,7.780945777893066,10.33899974822998,10.348999977111816,10.00100040435791,10.111000061035156,20984000
2015-01-15,7.625161170959473,10.131999969482422,10.553999900817871,10.104999542236328,10.355999946594238,18372000
2015-01-16,7.813302040100098,10.381999969482422,10.390999794006348,10.031000137329102,10.069000244140625,15375000
2015-01-20,7.892327308654785,10.487000465393066,10.52400016784668,10.258000373840332,10.369000434875488,12840000
2015-01-21,7.9307050704956055,10.538000106811523,10.687999725341797,10.41100025177002,10.432999610900879,16451000
2015-01-22,7.9171624183654785,10.520000457763672,10.64900016784668,10.152000427246094,10.597999572753906,20639000
2015-01-23,8.051118850708008,10.697999954223633,10.75,10.425000190734863,10.503000259399414,15088000
2015-01-26,8.032304763793945,10.67300033569336,10.706000328063965,10.461999893188477,10.673999786376953,9611000
2015-01-27,7.886307716369629,10.479000091552734,10.597999572753906,10.281999588012695,10.506999969482422,15242000
2015-01-28,7.902109622955322,10.5,10.833999633789062,10.486000061035156,10.711999893188477,23302000
2015-01-29,8.017254829406738,10.652999877929688,10.65999984741211,10.22700023651123,10.463000297546387,15842000
2015-01-30,7.74255895614624,10.288000106811523,10.67300033569336,10.26200008392334,10.529000282287598,16938000
2015-02-02,7.707943439483643,10.241999626159668,10.348999977111816,9.916000366210938,10.324999809265137,21581000
2015-02-03,7.766642093658447,10.319999694824219,10.371999740600586,10.13599967956543,10.25,15390000
2015-02-04,7.887058734893799,10.479999542236328,10.527999877929688,10.244999885559082,10.293000221252441,16658000
2015-02-05,7.992419242858887,10.619999885559082,10.621999740600586,10.375,10.473999977111816,16585000
2015-02-06,7.882541179656982,10.473999977111816,10.711000442504883,10.425999641418457,10.626999855041504,10682000
2015-02-09,7.694397449493408,10.223999977111816,10.4350004196167,10.182000160217285,10.395000457763672,20346000
2015-02-10,8.055632591247559,10.704000473022461,10.746000289916992,10.288999557495117,10.303999900817871,20398000
2015-02-11,8.123367309570312,10.793999671936035,10.829999923706055,10.633000373840332,10.678999900817871,17169000
2015-02-12,8.255821228027344,10.970000267028809,11.003999710083008,10.845999717712402,10.880000114440918,21072000
2015-02-13,8.289689064025879,11.015000343322754,11.020000457763672,10.809000015258789,11.0,14614000
2015-02-17,8.343873023986816,11.086999893188477,11.135000228881836,10.909000396728516,11.020000457763672,15312000
2015-02-18,8.278398513793945,11.0,11.059000015258789,10.928999900817871,11.031999588012695,16681000
2015-02-19,8.346129417419434,11.09000015258789,11.109999656677246,10.96500015258789,11.0,13196000
2015-02-20,8.433431625366211,11.206000328063965,11.215999603271484,11.045999526977539,11.142999649047852,19283000
2015-02-23,8.492886543273926,11.28499984741211,11.322999954223633,11.196000099182129,11.300000190734863,23854000
2015-02-24,8.517721176147461,11.317999839782715,11.359999656677246,11.16100025177002,11.350000381469727,23213000
2015-02-25,8.480093002319336,11.267999649047852,11.390000343322754,11.230999946594238,11.329000473022461,38216000
2015-02-26,9.727120399475098,12.925000190734863,12.98900032043457,12.305000305175781,12.324000358581543,89263000
2015-02-27,9.604449272155762,12.76200008392334,12.869999885559082,12.61400032043457,12.869999885559082,33825000
2015-03-02,9.709808349609375,12.902000427246094,13.086999893188477,12.720999717712402,12.720999717712402,27893000
2015-03-03,9.649602890014648,12.821999549865723,12.894000053405762,12.756999969482422,12.824000358581543,18682000
2015-03-04,9.738408088684082,12.9399995803833,12.98799991607666,12.437000274658203,12.769000053405762,36143000
2015-03-05,9.826459884643555,13.057000160217285,13.154000282287598,12.878000259399414,12.935999870300293,21688000
2015-03-06,9.62476921081543,12.788999557495117,13.048999786376953,12.75,13.0,22329000
2015-03-09,9.566822052001953,12.711999893188477,12.859000205993652,12.692999839782715,12.779000282287598,17835000
2015-03-10,9.416302680969238,12.51200008392334,12.692999839782715,12.451000213623047,12.571999549865723,17688000
2015-03-11,9.381683349609375,12.465999603271484,12.647000312805176,12.45199966430664,12.529999732971191,17742000
2015-03-12,9.49156379699707,12.612000465393066,12.621000289916992,12.154999732971191,12.288000106811523,22305000
2015-03-13,9.407273292541504,12.5,12.675000190734863,12.394000053405762,12.571000099182129,18414000
2015-03-16,9.773778915405273,12.987000465393066,13.045000076293945,12.670000076293945,12.687000274658203,23077000
2015-03-17,9.71583080291748,12.90999984741211,12.960000038146973,12.75,12.880999565124512,19006000
2015-03-18,9.845658302307129,13.043999671936035,13.128000259399414,12.769000053405762,12.866000175476074,21250000
2015-03-19,9.96642780303955,13.204000473022461,13.295000076293945,13.001999855041504,13.050000190734863,24461000
2015-03-20,10.060779571533203,13.329000473022461,13.418000221252441,13.220000267028809,13.343000411987305,55522000
2015-03-23,10.147578239440918,13.444000244140625,13.628000259399414,13.388999938964844,13.5,23849000
2015-03-24,10.047945976257324,13.312000274658203,13.536999702453613,13.288000106811523,13.496999740600586,25819000
2015-03-25,9.392019271850586,12.442999839782715,13.333000183105469,12.4399995803833,13.26200008392334,48853000
2015-03-26,9.41315746307373,12.470999717712402,12.513999938964844,11.696000099182129,12.026000022888184,45058000
2015-03-27,9.677336692810059,12.821000099182129,12.899999618530273,12.484999656677246,12.49899959564209,24297000
2015-03-30,9.853960990905762,13.055000305175781,13.09000015258789,12.829999923706055,12.982999801635742,19523000
2015-03-31,9.584494590759277,12.697999954223633,12.949999809265137,12.67300033569336,12.930999755859375,16402000
2015-04-01,9.48259449005127,12.562999725341797,12.696000099182129,12.361000061035156,12.666000366210938,21830000
2015-04-02,9.436553955078125,12.501999855041504,12.690999984741211,12.463000297546387,12.611000061035156,14508000
2015-04-06,9.497692108154297,12.583000183105469,12.67300033569336,12.25,12.336999893188477,14227000
2015-04-07,9.48410415649414,12.5649995803833,12.717000007629395,12.539999961853027,12.651000022888184,16132000
2015-04-08,9.57015609741211,12.678999900817871,12.746999740600586,12.529999732971191,12.54699993133545,13607000
2015-04-09,9.602612495422363,12.722000122070312,12.793999671936035,12.5649995803833,12.583999633789062,13961000
2015-04-10,9.572416305541992,12.682000160217285,12.79699993133545,12.607000350952148,12.755999565124512,11669000
